Unit price,Quantity,Total,gross income,Rating,Year,Month,Day,IsWeekend,Hour,Average_price_Item,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer_type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,PartOfTheDay_Afternoon,PartOfTheDay_Evening,PartOfTheDay_Night
39.39,5,206.7975,9.8475,8.7,,,,0,20,41.359500000000004,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
34.73,2,72.933,3.473,9.7,2021.0,1.0,3.0,1,18,36.4665,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
71.92,5,377.58,17.98,4.3,,,,0,15,75.51599999999999,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
45.71,3,143.9865,6.8565,7.7,,,,0,10,47.9955,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
83.17,6,523.971,24.951,7.3,,,,0,11,87.3285,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
37.44,6,235.872,11.232,5.9,2021.0,6.0,2.0,0,13,39.312000000000005,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
62.87,2,132.027,6.287,5.0,2021.0,1.0,1.0,0,11,66.0135,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
81.71,6,514.773,24.513,8.0,,,,0,14,85.7955,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
91.41,5,479.9025,22.8525,7.1,,,,0,16,95.98049999999999,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
39.21,4,164.682,7.842,9.0,,,,0,20,41.1705,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
59.86,2,125.706,5.986,6.7,,,,0,14,62.853,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
54.36,10,570.78,27.18,6.1,2021.0,7.0,2.0,0,11,57.077999999999996,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
98.09,9,926.9505,44.1405,9.3,,,,0,19,102.9945,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
25.43,6,160.209,7.629,7.0,2021.0,12.0,2.0,0,19,26.7015,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
86.68,8,728.112,34.672,7.2,,,,0,18,91.014,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22.95,10,240.975,11.475,8.2,2021.0,6.0,2.0,0,19,24.0975,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
16.31,9,154.1295,7.3395,8.4,,,,0,10,17.125500000000002,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28.32,5,148.68,7.08,6.2,2021.0,11.0,3.0,0,13,29.736,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
16.67,7,122.5245,5.8345,7.4,2021.0,7.0,2.0,0,11,17.5035,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
73.96,1,77.658,3.698,5.0,2021.0,5.0,1.0,1,11,77.658,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
97.94,1,102.837,4.897,6.9,2021.0,7.0,3.0,1,11,102.837,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
73.05,4,306.81,14.61,4.9,,,,0,17,76.7025,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
87.48,6,551.124,26.244,5.1,2021.0,1.0,2.0,1,18,91.854,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
30.68,3,96.642,4.602,9.1,,,,0,11,32.214,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
75.88,1,79.674,3.794,7.1,2021.0,3.0,1.0,0,10,79.674,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
20.18,4,84.756,4.036,5.0,,,,0,12,21.189,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
18.77,6,118.251,5.631,5.5,,,,0,16,19.7085,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
71.2,1,74.76,3.56,9.2,2021.0,5.0,1.0,1,20,74.76,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
38.81,4,163.002,7.762,4.9,,,,0,13,40.7505,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
29.42,10,308.91,14.71,8.9,2021.0,12.0,1.0,0,16,30.891000000000002,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
60.95,9,575.9775,27.4275,6.0,2021.0,7.0,1.0,0,12,63.997499999999995,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
51.54,5,270.585,12.885,4.2,,,,0,17,54.117,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
66.06,6,416.178,19.818,7.3,,,,0,10,69.363,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57.27,3,180.4005,8.5905,6.5,2021.0,9.0,2.0,0,20,60.1335,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
54.31,9,513.2295,24.4395,8.9,,,,0,10,57.0255,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58.24,9,550.368,26.208,9.7,2021.0,5.0,2.0,1,12,61.15200000000001,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
22.21,6,139.923,6.663,8.6,2021.0,7.0,3.0,1,10,23.3205,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
19.32,7,142.002,6.762,6.9,,,,0,18,20.286,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37.48,3,118.062,5.622,7.7,,,,0,13,39.354,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
72.04,2,151.284,7.204,9.5,2021.0,4.0,2.0,0,19,75.642,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
98.52,10,1034.46,49.26,4.5,,,,0,20,103.446,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
41.66,6,262.458,12.498,5.6,2021.0,2.0,1.0,0,15,43.743,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
72.42,3,228.123,10.863,8.2,,,,0,16,76.041,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
21.58,9,203.931,9.711,7.3,,,,0,12,22.659000000000002,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
89.2,10,936.6,44.6,4.4,2021.0,11.0,2.0,0,15,93.66,False,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
42.42,8,356.328,16.968,5.7,,,,0,13,44.541,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
74.51,6,469.413,22.353,5.0,,,,0,15,78.2355,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
99.25,2,208.425,9.925,9.0,,,,0,13,104.2125,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
81.21,10,852.705,40.605,6.3,,,,0,13,85.2705,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
49.33,10,517.965,24.665,9.4,2021.0,3.0,2.0,0,16,51.7965,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
65.74,9,621.243,29.583,7.7,2021.0,1.0,1.0,0,13,69.027,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
79.86,7,586.971,27.951,5.5,2021.0,10.0,1.0,0,10,83.853,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
73.98,7,543.753,25.893,4.1,2021.0,2.0,3.0,0,16,77.679,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
82.04,5,430.71,20.51,7.6,,,,0,17,86.142,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
26.67,10,280.035,13.335,8.6,,,,0,11,28.003500000000003,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10.13,7,74.4555,3.5455,8.3,2021.0,10.0,3.0,1,19,10.6365,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
72.39,2,152.019,7.239,8.1,,,,0,19,76.0095,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
85.91,5,451.0275,21.4775,8.6,,,,0,14,90.2055,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
81.31,7,597.6285,28.4585,6.3,2021.0,1.0,3.0,1,19,85.3755,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
60.3,4,253.26,12.06,5.8,,,,0,18,63.315,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31.77,4,133.434,6.354,6.2,,,,0,14,33.3585,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
64.27,4,269.934,12.854,7.7,,,,0,13,67.4835,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
69.51,2,145.971,6.951,8.1,2021.0,1.0,3.0,1,12,72.9855,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
27.22,3,85.743,4.083,7.3,2021.0,7.0,1.0,0,12,28.581,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
77.68,4,326.256,15.536,8.4,2021.0,1.0,2.0,1,19,81.564,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
92.98,2,195.258,9.298,8.0,,,,0,15,97.629,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
18.08,4,75.936,3.616,9.5,,,,0,18,18.984,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
63.06,3,198.639,9.459,7.0,,,,0,15,66.21300000000001,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
51.71,4,217.182,10.342,9.8,2021.0,9.0,3.0,0,13,54.2955,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
52.34,3,164.871,7.851,9.2,,,,0,14,54.957,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43.06,5,226.065,10.765,7.7,2021.0,4.0,2.0,0,16,45.213,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
59.61,10,625.905,29.805,5.3,,,,0,11,62.5905,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.62,5,76.755,3.655,4.4,2021.0,4.0,3.0,1,12,15.350999999999999,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
46.53,6,293.139,13.959,4.3,2021.0,3.0,3.0,0,10,48.856500000000004,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
24.24,7,178.164,8.484,9.4,,,,0,17,25.451999999999998,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
45.58,1,47.859,2.279,9.8,2021.0,7.0,2.0,0,14,47.859,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
75.2,3,236.88,11.28,4.8,2021.0,5.0,2.0,1,11,78.96,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
96.8,3,304.92,14.52,5.3,,,,0,13,101.64,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
14.82,3,46.683,2.223,8.7,2021.0,1.0,3.0,1,11,15.561,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
52.2,3,164.43,7.83,9.5,,,,0,13,54.81,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
46.66,9,440.937,20.997,5.3,,,,0,19,48.993,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
36.85,5,193.4625,9.2125,9.2,,,,0,18,38.6925,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
70.32,2,147.672,7.032,9.6,,,,0,14,73.836,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
83.08,1,87.234,4.154,6.4,,,,0,17,87.234,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
64.99,1,68.2395,3.2495,4.5,,,,0,10,68.2395,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
77.56,10,814.38,38.78,6.9,,,,0,20,81.438,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
54.51,6,343.413,16.353,7.8,,,,0,13,57.2355,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
51.89,7,381.3915,18.1615,4.5,2021.0,8.0,1.0,1,20,54.484500000000004,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31.75,4,133.35,6.35,8.6,2021.0,8.0,2.0,0,15,33.3375,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
53.65,7,394.3275,18.7775,5.2,2021.0,10.0,2.0,1,12,56.332499999999996,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
49.79,4,209.118,9.958,6.4,,,,0,19,52.2795,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30.61,1,32.1405,1.5305,5.2,,,,0,12,32.1405,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
57.89,2,121.569,5.789,8.9,,,,0,10,60.7845,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28.96,1,30.408,1.448,6.2,2021.0,7.0,2.0,0,10,30.408,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
98.97,9,935.2665,44.5365,6.7,2021.0,9.0,3.0,0,11,103.9185,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93.22,3,293.643,13.983,7.2,,,,0,11,97.88099999999999,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80.93,1,84.9765,4.0465,9.0,,,,0,16,84.9765,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
67.45,10,708.225,33.725,4.2,2021.0,3.0,2.0,0,11,70.8225,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
38.72,9,365.904,17.424,4.2,,,,0,12,40.656,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
72.6,6,457.38,21.78,6.9,,,,0,19,76.23,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
87.91,5,461.5275,21.9775,4.4,,,,0,18,92.3055,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
98.53,6,620.739,29.559,4.0,,,,0,11,103.4565,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43.46,6,273.798,13.038,8.5,2021.0,7.0,2.0,0,17,45.633,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
71.68,3,225.792,10.752,9.2,,,,0,15,75.264,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
91.61,1,96.1905,4.5805,9.8,,,,0,19,96.1905,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
94.59,7,695.2365,33.1065,4.9,,,,0,15,99.31949999999999,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
83.25,10,874.125,41.625,4.4,2021.0,12.0,1.0,0,11,87.4125,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
91.35,1,95.9175,4.5675,6.8,,,,0,15,95.9175,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
78.88,2,165.648,7.888,9.1,,,,0,16,82.824,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60.87,2,127.827,6.087,8.7,2021.0,9.0,3.0,0,12,63.9135,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
82.58,10,867.09,41.29,5.0,,,,0,14,86.709,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
53.3,3,167.895,7.995,7.5,,,,0,14,55.965,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
12.09,1,12.6945,0.6045,8.2,,,,0,18,12.6945,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
64.19,10,673.995,32.095,6.7,,,,0,14,67.3995,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
78.31,3,246.6765,11.7465,5.4,2021.0,5.0,3.0,0,16,82.2255,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
83.77,2,175.917,8.377,7.0,,,,0,10,87.9585,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
99.7,3,314.055,14.955,4.7,,,,0,11,104.685,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
79.91,3,251.7165,11.9865,5.0,,,,0,19,83.9055,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
66.47,10,697.935,33.235,5.0,,,,0,15,69.7935,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
28.95,7,212.7825,10.1325,6.0,2021.0,3.0,3.0,0,20,30.3975,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
46.2,1,48.51,2.31,6.3,,,,0,12,48.51,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.63,5,92.5575,4.4075,8.5,2021.0,8.0,3.0,0,15,18.5115,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52.42,3,165.123,7.863,7.5,,,,0,17,55.041,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
98.79,3,311.1885,14.8185,6.4,,,,0,20,103.72949999999999,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
88.55,8,743.82,35.42,4.7,,,,0,15,92.9775,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
55.67,2,116.907,5.567,6.0,,,,0,15,58.4535,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
72.52,8,609.168,29.008,4.0,,,,0,19,76.146,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
12.05,5,63.2625,3.0125,5.5,,,,0,15,12.6525,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19.36,9,182.952,8.712,8.7,,,,0,18,20.328,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
70.21,6,442.323,21.063,7.4,,,,0,14,73.7205,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
33.63,1,35.3115,1.6815,5.6,,,,0,19,35.3115,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.49,2,32.529,1.549,6.3,,,,0,15,16.2645,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
24.74,10,259.77,12.37,7.1,,,,0,16,25.976999999999997,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
75.66,5,397.215,18.915,7.8,,,,0,18,79.443,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
55.81,6,351.603,16.743,9.9,,,,0,11,58.600500000000004,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
72.78,10,764.19,36.39,7.3,2021.0,3.0,2.0,0,17,76.41900000000001,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
37.32,9,352.674,16.794,5.1,2021.0,6.0,3.0,0,15,39.186,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
60.18,4,252.756,12.036,9.4,,,,0,18,63.189,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
15.69,3,49.4235,2.3535,5.8,,,,0,14,16.4745,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
99.69,1,104.6745,4.9845,8.0,,,,0,10,104.6745,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88.15,3,277.6725,13.2225,7.9,,,,0,10,92.5575,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27.93,5,146.6325,6.9825,5.9,,,,0,15,29.3265,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
55.45,1,58.2225,2.7725,4.9,,,,0,17,58.2225,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
42.97,3,135.3555,6.4455,9.3,2021.0,3.0,2.0,0,11,45.118500000000004,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
17.14,7,125.979,5.999,7.9,,,,0,12,17.997,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
58.75,6,370.125,17.625,5.9,,,,0,18,61.6875,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
87.1,10,914.55,43.55,9.9,2021.0,12.0,2.0,0,14,91.455,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
98.8,2,207.48,9.88,7.7,,,,0,11,103.74,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48.63,4,204.246,9.726,7.6,2021.0,4.0,2.0,0,15,51.0615,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
57.74,3,181.881,8.661,7.7,,,,0,13,60.627,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
17.97,4,75.474,3.594,6.4,,,,0,20,18.8685,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
47.71,6,300.573,14.313,4.4,,,,0,14,50.095499999999994,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
40.62,2,85.302,4.062,4.1,,,,0,10,42.651,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
56.04,10,588.42,28.02,4.4,,,,0,19,58.842,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
93.4,2,196.14,9.34,5.5,,,,0,16,98.07,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
73.41,3,231.2415,11.0115,4.0,2021.0,2.0,3.0,0,13,77.0805,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
33.64,8,282.576,13.456,9.3,,,,0,17,35.322,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
45.48,10,477.54,22.74,4.8,2021.0,1.0,3.0,1,10,47.754000000000005,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
83.77,2,175.917,8.377,4.6,,,,0,19,87.9585,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
64.08,7,470.988,22.428,7.3,,,,0,19,67.284,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
73.47,4,308.574,14.694,6.0,,,,0,18,77.1435,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
58.95,10,618.975,29.475,8.1,2021.0,7.0,2.0,0,14,61.8975,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
48.5,6,305.55,14.55,9.4,2021.0,11.0,1.0,0,13,50.925000000000004,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
39.48,1,41.454,1.974,6.5,2021.0,12.0,2.0,0,19,41.454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
34.81,1,36.5505,1.7405,7.0,,,,0,10,36.5505,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
49.32,6,310.716,14.796,7.1,2021.0,9.0,1.0,0,13,51.786,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.48,2,45.108,2.148,6.6,,,,0,12,22.554,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.08,6,145.404,6.924,4.9,,,,0,19,24.233999999999998,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
49.1,2,103.11,4.91,6.4,2021.0,8.0,1.0,1,12,51.555,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
64.83,2,136.143,6.483,8.0,2021.0,8.0,1.0,1,11,68.0715,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
63.56,10,667.38,31.78,4.3,,,,0,17,66.738,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
72.88,2,153.048,7.288,6.1,,,,0,12,76.524,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
67.1,3,211.365,10.065,7.5,,,,0,10,70.455,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70.19,9,663.2955,31.5855,6.7,,,,0,13,73.6995,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
55.04,7,404.544,19.264,5.2,2021.0,12.0,3.0,0,19,57.791999999999994,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
